snapped_at,price,market_cap,total_volume
2022-02-02 00:00:00 UTC,2372.177225208201,126439146.3694699,2371494.7486885358
2022-02-03 00:00:00 UTC,2229.9425458202163,119011899.99349248,459268.19346390624
2022-02-04 00:00:00 UTC,2220.5469488515137,118605705.41883773,67507.2757037255
2022-02-05 00:00:00 UTC,2688.8254830146457,141135138.30753413,39103.34700518852
2022-02-06 00:00:00 UTC,2700.874863556922,144237822.91276482,25528.21006161322
2022-02-07 00:00:00 UTC,2739.208643922815,146154365.79356417,20742.712240278397
2022-02-08 00:00:00 UTC,2812.850797519722,150122270.16876936,44226.73437448234
2022-02-09 00:00:00 UTC,2796.627844034713,149138256.17821258,357180.39978770044
2022-02-10 00:00:00 UTC,2965.925721801887,157956650.02576724,1065.4267042416243
2022-02-11 00:00:00 UTC,2815.1383889918534,149953761.96019113,3479.6758741074655
2022-02-12 00:00:00 UTC,2556.9237134933296,136268422.88651472,11836.206094912579
2022-02-13 00:00:00 UTC,2622.403894324164,139717214.02286327,64991.117279286525
2022-02-14 00:00:00 UTC,2634.0488194604873,140500404.8570576,58712.47846639242
2022-02-15 00:00:00 UTC,2672.311809853647,142750049.9727713,6689.3279039626805
2022-02-16 00:00:00 UTC,2702.2533462684596,144462330.68757403,1537035.4390165175
2022-02-17 00:00:00 UTC,2703.7673776549877,144796110.6061935,26620.673386021812
2022-02-18 00:00:00 UTC,2546.8335427913566,135844344.0825513,20365.83639387681
2022-02-19 00:00:00 UTC,2470.9772808873554,131958990.01033683,239783.62502351872
2022-02-20 00:00:00 UTC,2443.90194517955,130110235.08982024,35110.69790717844
2022-02-21 00:00:00 UTC,2286.6972041168992,122139425.76207638,1705466.8629930343
2022-02-22 00:00:00 UTC,2205.655981302149,118042733.29739684,1577194.9949691368
2022-02-23 00:00:00 UTC,2348.4977123615254,125382487.14160338,24142.73267366816
2022-02-24 00:00:00 UTC,2349.0238208396754,125778841.47120528,4866.818899211084
2022-02-25 00:00:00 UTC,2208.5425546761817,118057051.64193891,555507.317752844
2022-02-26 00:00:00 UTC,2328.6635621253095,124623577.70755519,436994.49768412154
2022-02-27 00:00:00 UTC,2407.717776301582,128353245.40241814,27787.568899509333
2022-02-28 00:00:00 UTC,2230.1762083224567,119195326.15605517,19438.562166068987
2022-03-01 00:00:00 UTC,2491.8904511596797,132943588.8491613,7912.317834031377
2022-03-02 00:00:00 UTC,2637.4601567153545,140835805.67902368,53736.42834162197
2022-03-03 00:00:00 UTC,2528.6610087462436,135140581.07653153,614187.3225751414
2022-03-04 00:00:00 UTC,2478.6946239161434,132764862.78991033,237829.3428661158
2022-03-05 00:00:00 UTC,2137.080330789406,114346364.01561439,560883.3587332676
2022-03-06 00:00:00 UTC,2183.154080666191,116548019.5076929,37977.94060470963
2022-03-07 00:00:00 UTC,2117.609333636846,113195465.86523294,2051.3719706534966
2022-03-08 00:00:00 UTC,2102.629175006085,112570708.74135828,5155.576867737494
2022-03-09 00:00:00 UTC,2240.7614820381086,119867081.31333089,163578.4639941452
2022-03-10 00:00:00 UTC,2335.680755399641,124901162.6906985,11410.487612894873
2022-03-11 00:00:00 UTC,2117.310944044051,113230007.77030176,547668.1261136066
2022-03-12 00:00:00 UTC,2240.7713554040934,120090067.34330042,36183.76575213899
2022-03-13 00:00:00 UTC,2121.4839943165352,113523575.83222756,41425.25399683178
2022-03-14 00:00:00 UTC,2192.270080228586,117578455.4910306,3746.894201647783
2022-03-15 00:00:00 UTC,2118.272364340148,113297871.96274137,121355.20740938265
2022-03-16 00:00:00 UTC,2096.9708644311113,112348648.00932267,722230.5534076641
2022-03-17 00:00:00 UTC,2222.5671578167244,119146792.2563707,953498.0435046327
2022-03-18 00:00:00 UTC,2242.8281985560043,120010082.2919584,99117.54834328084
2022-03-19 00:00:00 UTC,2369.1997457806656,126940732.64483696,244501.31777042456
2022-03-20 00:00:00 UTC,2358.9900745373334,126323855.32353832,38174.480752685144
2022-03-21 00:00:00 UTC,2341.204393425538,125383943.5061931,41080.20876412899
2022-03-22 00:00:00 UTC,2371.282466943773,126941537.85569642,25382.683531863055
2022-03-23 00:00:00 UTC,2395.934296804175,128281014.60630149,67501.38336502895
2022-03-24 00:00:00 UTC,2601.034689035375,138598032.37085918,9111.451330480417
2022-03-25 00:00:00 UTC,2624.4589555577454,140650466.8262456,234399.24528154466
2022-03-26 00:00:00 UTC,2597.4959737420813,138923857.50505373,332800.48986499413
2022-03-27 00:00:00 UTC,2696.662876594073,144597493.82373452,1852234.1531747584
2022-03-28 00:00:00 UTC,2893.6159162040476,154941102.53626537,1517932.0715098386
2022-03-29 00:00:00 UTC,2940.2099210576616,158172053.93298703,575471.7868420609
2022-03-30 00:00:00 UTC,2988.2404514897585,159664347.2742147,60265.94601313377
2022-03-31 00:00:00 UTC,2977.7216374118325,159685214.90965244,207276.96172363174
2022-04-01 00:00:00 UTC,2964.9033204323355,158187602.84813547,98177.73050471419
2022-04-02 00:00:00 UTC,3049.588519402294,163104647.72921762,504381.62737523916
2022-04-03 00:00:00 UTC,3130.502799433716,168050112.732802,200654.88097222723
2022-04-04 00:00:00 UTC,3281.452589373438,175491082.65767387,774275.176486242
2022-04-05 00:00:00 UTC,3155.770619642899,168939622.10067806,352176.0239397644
2022-04-06 00:00:00 UTC,3102.326901231368,166947257.02129298,199162.4016051974
2022-04-07 00:00:00 UTC,2987.9656726257294,159998937.74719062,536.1491894441456
2022-04-08 00:00:00 UTC,3011.9381570657674,161665622.4702176,60618.54850476494
2022-04-09 00:00:00 UTC,2780.7002154653114,148293992.7895125,327593.21961127804
2022-04-10 00:00:00 UTC,2844.5223794202457,152281837.65618506,45674.61162364129
2022-04-11 00:00:00 UTC,2825.603824694181,152049497.9648737,1304553.7718126916
2022-04-12 00:00:00 UTC,2596.3007778311917,139342978.0358731,34387.03715670997
2022-04-13 00:00:00 UTC,2748.934992636789,147144150.62634438,1798564.412049464
2022-04-14 00:00:00 UTC,2933.140224254125,157095548.46811983,63894.58309729874
2022-04-15 00:00:00 UTC,2759.5825809655707,147852923.3457534,840832.7983954928
2022-04-16 00:00:00 UTC,2717.2375111172537,145572434.12305427,345732.7311565538
2022-04-17 00:00:00 UTC,2844.206038013146,152566378.7858128,506819.7062427187
2022-04-18 00:00:00 UTC,2761.181285682415,147858774.67114568,506620.2793499574
2022-04-19 00:00:00 UTC,2677.2006903992765,143440645.1569583,982350.3410533058
2022-04-20 00:00:00 UTC,2696.921224085814,144508741.59024855,289335.6208772526
2022-04-21 00:00:00 UTC,2714.262630023364,145236248.26155803,251341.77983332862
2022-04-22 00:00:00 UTC,2666.1582148414523,143045912.10354552,172692.017420828
2022-04-23 00:00:00 UTC,2678.2994496636566,144011695.9503211,16011.672782429774
2022-04-24 00:00:00 UTC,2612.2979207445032,140770124.73645303,61087.29509921919
2022-04-25 00:00:00 UTC,2541.7448665475035,137384075.93329513,74267.51273444398
2022-04-26 00:00:00 UTC,2718.4300120856096,147304286.21108302,2432828.1753504607
2022-04-27 00:00:00 UTC,2535.1382221486824,136861497.48919958,715789.8076244461
2022-04-28 00:00:00 UTC,2650.3754343161404,143588732.11937964,17178.28948364093
2022-04-29 00:00:00 UTC,2557.197900499344,138682115.62266436,936462.0942138694
2022-04-30 00:00:00 UTC,2486.943400518811,134991935.24224937,677416.2138048948
2022-05-01 00:00:00 UTC,2448.3490473526444,132815120.78830893,2579233.2086358513
2022-05-02 00:00:00 UTC,2610.7174914194816,141752483.72967687,74682.56474856132
2022-05-03 00:00:00 UTC,2513.7965113545197,136687167.60036874,5390.317393660929
2022-05-04 00:00:00 UTC,2455.989285341547,133878151.95849167,384034.53227085323
